"PlacementID","PlacementName","PackageID","PackageName","IsRealPackage","CampaignID","CreationDate","StartDate","ActualStartDate","EndDate","UnitSize","SiteID","BookedImpressions","CostModel","ROIMetric","ROIMetricConversionID","ROIMetricCustomInteractionID","CostPerUnit","OrderedUnits","ValuePerAction","TargetAudience","Classification1","Classification2","Classification3","Classification4","Classification5","CostCappingCalcualtion"
"8427737","GeoTargeted Smart Phone Standard Banner_Austin_BackBeat_320x50","7066555","GeoTargeted Smart Phone Standard Banner_Austin1","0","364104","11/5/2013 6:26:04 PM","11/6/2013 12:00:00 AM","11/12/2013 6:15:00 AM","1/31/2014 11:59:00 PM","N/A","24111","335050","CPM"," "," "," ","4.5","335050"," "," ","","",""," "," ","True"
"8427738","GeoTargeted Smart Phone Standard Banner_Austin_BackBeat_480x60","7066555","GeoTargeted Smart Phone Standard Banner_Austin1","0","364104","11/5/2013 6:26:05 PM","11/6/2013 12:00:00 AM","11/12/2013 6:15:00 AM","1/31/2014 11:59:00 PM","N/A","24111","335050","CPM"," "," "," ","4.5","335050"," "," ","","",""," "," ","True"
"8427739","GeoTargeted Smart Phone Standard Banner_Austin_Brand_300x50","7066555","GeoTargeted Smart Phone Standard Banner_Austin1","0","364104","11/5/2013 6:26:05 PM","11/6/2013 12:00:00 AM","11/13/2013 9:15:00 AM","1/31/2014 11:59:00 PM","N/A","24111","335050","CPM"," "," "," ","4.5","335050"," "," ","","",""," "," ","True"
"8427740","GeoTargeted Smart Phone Standard Banner_Austin_Brand_320x50","7066555","GeoTargeted Smart Phone Standard Banner_Austin1","0","364104","11/5/2013 6:26:06 PM","11/6/2013 12:00:00 AM","11/12/2013 6:15:00 AM","1/31/2014 11:59:00 PM","N/A","24111","335050","CPM"," "," "," ","4.5","335050"," "," ","","",""," "," ","True"
"8427741","GeoTargeted Smart Phone Standard Banner_Austin_Brand_480x60","7066555","GeoTargeted Smart Phone Standard Banner_Austin1","0","364104","11/5/2013 6:26:07 PM","11/6/2013 12:00:00 AM","11/12/2013 6:15:00 AM","1/31/2014 11:59:00 PM","N/A","24111","335050","CPM"," "," "," ","4.5","335050"," "," ","","",""," "," ","True"
"8427742","GeoTargeted Smart Phone Standard Banner_Austin_Voyager_300x250","7066555","GeoTargeted Smart Phone Standard Banner_Austin1","0","364104","11/5/2013 6:26:09 PM","11/6/2013 12:00:00 AM","11/12/2013 6:15:00 AM","1/31/2014 11:59:00 PM","N/A","24111","335050","CPM"," "," "," ","4.5","335050"," "," ","","",""," "," ","True"
"8427743","GeoTargeted Smart Phone Standard Banner_Austin_Voyager_300x50","7066555","GeoTargeted Smart Phone Standard Banner_Austin1","0","364104","11/5/2013 6:26:10 PM","11/6/2013 12:00:00 AM","11/13/2013 2:45:00 PM","1/31/2014 11:59:00 PM","N/A","24111","335050","CPM"," "," "," ","4.5","335050"," "," ","","",""," "," ","True"
"8427744","GeoTargeted Smart Phone Standard Banner_Austin_Voyager_320x50","7066555","GeoTargeted Smart Phone Standard Banner_Austin1","0","364104","11/5/2013 6:26:10 PM","11/6/2013 12:00:00 AM","11/12/2013 6:15:00 AM","1/31/2014 11:59:00 PM","N/A","24111","335050","CPM"," "," "," ","4.5","335050"," "," ","","",""," "," ","True"
"8427745","GeoTargeted Smart Phone Standard Banner_Austin_Voyager_480x60","7066555","GeoTargeted Smart Phone Standard Banner_Austin1","0","364104","11/5/2013 6:26:11 PM","11/6/2013 12:00:00 AM","11/12/2013 6:15:00 AM","1/31/2014 11:59:00 PM","N/A","24111","335050","CPM"," "," "," ","4.5","335050"," "," ","","",""," "," ","True"
"8427779","GeoTargeted Smart Phone Standard Banner_San Jose_BackBeat_300x250","7064484","GeoTargeted Smart Phone Standard Banner_San Jose","0","364104","11/5/2013 6:26:43 PM","11/6/2013 12:00:00 AM","11/15/2013 1:15:00 PM","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427780","GeoTargeted Smart Phone Standard Banner_San Jose_BackBeat_300x50","7064484","GeoTargeted Smart Phone Standard Banner_San Jose","0","364104","11/5/2013 6:26:44 PM","11/6/2013 12:00:00 AM","12/21/2013 2:15:01 PM","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427781","GeoTargeted Smart Phone Standard Banner_San Jose_BackBeat_320x50","7064484","GeoTargeted Smart Phone Standard Banner_San Jose","0","364104","11/5/2013 6:26:45 PM","11/6/2013 12:00:00 AM","11/15/2013 1:30:01 PM","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427782","GeoTargeted Smart Phone Standard Banner_San Jose_BackBeat_480x60","7064484","GeoTargeted Smart Phone Standard Banner_San Jose","0","364104","11/5/2013 6:26:46 PM","11/6/2013 12:00:00 AM","11/27/2013 12:00:00 PM","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427784","GeoTargeted Smart Phone Standard Banner_San Jose_Brand_320x50","7064484","GeoTargeted Smart Phone Standard Banner_San Jose","0","364104","11/5/2013 6:26:48 PM","11/6/2013 12:00:00 AM","11/15/2013 9:15:01 AM","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427785","GeoTargeted Smart Phone Standard Banner_San Jose_Brand_480x60","7064484","GeoTargeted Smart Phone Standard Banner_San Jose","0","364104","11/5/2013 6:26:48 PM","11/6/2013 12:00:00 AM","11/27/2013 8:45:00 AM","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427786","GeoTargeted Smart Phone Standard Banner_San Jose_Voyager_300x250","7064484","GeoTargeted Smart Phone Standard Banner_San Jose","0","364104","11/5/2013 6:26:53 PM","11/6/2013 12:00:00 AM","11/15/2013 12:45:00 PM","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427788","GeoTargeted Smart Phone Standard Banner_San Jose_Voyager_320x50","7064484","GeoTargeted Smart Phone Standard Banner_San Jose","0","364104","11/5/2013 6:26:55 PM","11/6/2013 12:00:00 AM","11/16/2013 9:00:00 AM","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427789","GeoTargeted Smart Phone Standard Banner_San Jose_Voyager_480x60","7064484","GeoTargeted Smart Phone Standard Banner_San Jose","0","364104","11/5/2013 6:26:56 PM","11/6/2013 12:00:00 AM","11/27/2013 8:45:00 AM","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427800","GeoTargeted Smart Phone Video","7089604","Non Packaged Placements","1","364104","11/5/2013 6:27:07 PM","11/6/2013 12:00:00 AM","11/11/2013 4:30:00 PM","1/31/2014 11:59:00 PM","N/A","24111","125000","CPM"," "," ","","12","625000"," "," ","","","","","","True"
"8427809","GeoTargeted Tablet Expandable Banner_1152x1392","7089634","Non Packaged Placements","1","364104","11/5/2013 6:27:19 PM","11/6/2013 12:00:00 AM","11/22/2013 11:30:01 AM","1/31/2014 11:59:00 PM","N/A","24111","335050","CPM"," "," ","","4.5","335050"," "," ","","","","","","True"
"8427811","GeoTargeted Tablet Video","7066560","Non Packaged Placements","1","364104","11/5/2013 6:27:25 PM","11/6/2013 12:00:00 AM","11/11/2013 4:45:00 PM","1/31/2014 11:59:00 PM","N/A","24111","500000","CPM"," "," ","","15","500000"," "," ","","","","","","True"
"8427817","GeoTargeted Tablet Standard Banner_Austin_BackBeat_300x250","7066556","GeoTargeted Tablet Standard Banner_Austin2","0","364104","11/5/2013 6:27:29 PM","11/6/2013 12:00:00 AM","11/13/2013 11:30:00 AM","1/31/2014 11:59:00 PM","N/A","24111","100000","CPM"," "," "," ","15","100000"," "," ","","",""," "," ","True"
"8427818","GeoTargeted Tablet Standard Banner_Austin_BackBeat_320x50","7066556","GeoTargeted Tablet Standard Banner_Austin2","0","364104","11/5/2013 6:27:30 PM","11/6/2013 12:00:00 AM","11/12/2013 1:00:00 PM","1/31/2014 11:59:00 PM","N/A","24111","100000","CPM"," "," "," ","15","100000"," "," ","","",""," "," ","True"
"8427819","GeoTargeted Tablet Standard Banner_Austin_BackBeat_480x60","7066556","GeoTargeted Tablet Standard Banner_Austin2","0","364104","11/5/2013 6:27:30 PM","11/6/2013 12:00:00 AM","11/13/2013 10:15:00 AM","1/31/2014 11:59:00 PM","N/A","24111","100000","CPM"," "," "," ","15","100000"," "," ","","",""," "," ","True"
"8427820","GeoTargeted Tablet Standard Banner_Austin_BackBeat_728x90","7066556","GeoTargeted Tablet Standard Banner_Austin2","0","364104","11/5/2013 6:27:31 PM","11/6/2013 12:00:00 AM","11/12/2013 9:45:02 AM","1/31/2014 11:59:00 PM","N/A","24111","100000","CPM"," "," "," ","15","100000"," "," ","","",""," "," ","True"
"8427821","GeoTargeted Tablet Standard Banner_Austin_Brand_320x50","7066556","GeoTargeted Tablet Standard Banner_Austin2","0","364104","11/5/2013 6:27:32 PM","11/6/2013 12:00:00 AM","11/12/2013 1:15:00 PM","1/31/2014 11:59:00 PM","N/A","24111","100000","CPM"," "," "," ","15","100000"," "," ","","",""," "," ","True"
"8427822","GeoTargeted Tablet Standard Banner_Austin_Brand_480x60","7066556","GeoTargeted Tablet Standard Banner_Austin2","0","364104","11/5/2013 6:27:33 PM","11/6/2013 12:00:00 AM","11/13/2013 10:30:01 AM","1/31/2014 11:59:00 PM","N/A","24111","100000","CPM"," "," "," ","15","100000"," "," ","","",""," "," ","True"
"8427823","GeoTargeted Tablet Standard Banner_Austin_Voyager_300x250","7066556","GeoTargeted Tablet Standard Banner_Austin2","0","364104","11/5/2013 6:27:34 PM","11/6/2013 12:00:00 AM","11/13/2013 11:30:00 AM","1/31/2014 11:59:00 PM","N/A","24111","100000","CPM"," "," "," ","15","100000"," "," ","","",""," "," ","True"
"8427824","GeoTargeted Tablet Standard Banner_Austin_Voyager_320x50","7066556","GeoTargeted Tablet Standard Banner_Austin2","0","364104","11/5/2013 6:27:34 PM","11/6/2013 12:00:00 AM","11/12/2013 12:30:00 PM","1/31/2014 11:59:00 PM","N/A","24111","100000","CPM"," "," "," ","15","100000"," "," ","","",""," "," ","True"
"8427825","GeoTargeted Tablet Standard Banner_Austin_Voyager_480x60","7066556","GeoTargeted Tablet Standard Banner_Austin2","0","364104","11/5/2013 6:27:35 PM","11/6/2013 12:00:00 AM","11/13/2013 10:15:00 AM","1/31/2014 11:59:00 PM","N/A","24111","100000","CPM"," "," "," ","15","100000"," "," ","","",""," "," ","True"
"8427826","GeoTargeted Tablet Standard Banner_Austin_Voyager_728x90","7066556","GeoTargeted Tablet Standard Banner_Austin2","0","364104","11/5/2013 6:27:36 PM","11/6/2013 12:00:00 AM","11/12/2013 11:15:01 AM","1/31/2014 11:59:00 PM","N/A","24111","100000","CPM"," "," "," ","15","100000"," "," ","","",""," "," ","True"
"8427859","GeoTargeted Tablet Standard Banner_San Jose_BackBeat_300x250","7066489","GeoTargeted Tablet Standard Banner_San Jose1","0","364104","11/5/2013 6:28:04 PM","11/6/2013 12:00:00 AM"," ","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427860","GeoTargeted Tablet Standard Banner_San Jose_BackBeat_320x50","7066489","GeoTargeted Tablet Standard Banner_San Jose1","0","364104","11/5/2013 6:28:05 PM","11/6/2013 12:00:00 AM"," ","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427861","GeoTargeted Tablet Standard Banner_San Jose_BackBeat_480x60","7066489","GeoTargeted Tablet Standard Banner_San Jose1","0","364104","11/5/2013 6:28:06 PM","11/6/2013 12:00:00 AM"," ","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427862","GeoTargeted Tablet Standard Banner_San Jose_BackBeat_728x90","7066489","GeoTargeted Tablet Standard Banner_San Jose1","0","364104","11/5/2013 6:28:06 PM","11/6/2013 12:00:00 AM","12/23/2013 4:30:00 PM","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427863","GeoTargeted Tablet Standard Banner_San Jose_Brand_320x50","7066489","GeoTargeted Tablet Standard Banner_San Jose1","0","364104","11/5/2013 6:28:07 PM","11/6/2013 12:00:00 AM"," ","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427864","GeoTargeted Tablet Standard Banner_San Jose_Brand_480x60","7066489","GeoTargeted Tablet Standard Banner_San Jose1","0","364104","11/5/2013 6:28:09 PM","11/6/2013 12:00:00 AM"," ","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427865","GeoTargeted Tablet Standard Banner_San Jose_Voyager_300x250","7066489","GeoTargeted Tablet Standard Banner_San Jose1","0","364104","11/5/2013 6:28:10 PM","11/6/2013 12:00:00 AM"," ","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427866","GeoTargeted Tablet Standard Banner_San Jose_Voyager_320x50","7066489","GeoTargeted Tablet Standard Banner_San Jose1","0","364104","11/5/2013 6:28:11 PM","11/6/2013 12:00:00 AM"," ","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427867","GeoTargeted Tablet Standard Banner_San Jose_Voyager_480x60","7066489","GeoTargeted Tablet Standard Banner_San Jose1","0","364104","11/5/2013 6:28:12 PM","11/6/2013 12:00:00 AM"," ","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8427868","GeoTargeted Tablet Standard Banner_San Jose_Voyager_728x90","7066489","GeoTargeted Tablet Standard Banner_San Jose1","0","364104","11/5/2013 6:28:13 PM","11/6/2013 12:00:00 AM","12/27/2013 8:45:00 AM","1/31/2014 11:59:00 PM","N/A","24111","5996","CPC"," "," "," ","0.2","5996"," "," ","","",""," "," ","True"
"8445487","InfoWeek Amplifier Leaderboard Media Bundle","7080484","Non Packaged Placements","1","363440","11/7/2013 2:14:26 PM","11/4/2013 12:00:00 AM","12/23/2013 6:45:00 PM","12/31/2013 11:59:00 PM","N/A","12281","150000","Flat Fee","Clicks"," ","","14000"," "," "," ","IT Targeting","National","Technical Decision Makers","",""," "
"8445903","LinkedIn Display_160x600","7080652","Non Packaged Placements","1","363440","11/7/2013 2:39:09 PM","11/4/2013 12:00:00 AM","11/12/2013 6:45:01 PM","12/31/2013 11:59:00 PM","160x600","9045","535714","CPM","Clicks"," ","","14","535714"," "," ","IT Targeting","National","Technical Decision Makers","","","True"
"8465841","NW_Security_300x250","7096570","Non Packaged Placements","1","366002","11/11/2013 5:49:03 PM","11/13/2013 12:00:00 AM","11/17/2013 2:45:00 PM","12/31/2013 11:59:00 PM","300x250","3095","164687","CPM"," "," "," ","103.23","164687"," "," ","","US","VP/C-Suite","","","True"
"8465842","NW_ROS_728x90","7096571","Non Packaged Placements","1","366002","11/11/2013 5:49:04 PM","11/13/2013 12:00:00 AM","11/14/2013 4:00:00 AM","12/31/2013 11:59:00 PM","728x90","3095","50000","Zero Cost"," "," "," ","0","0"," "," ","","US","VP/C-Suite","",""," "
"8465844","SC_Mag_ROS_728x90","7096572","Non Packaged Placements","1","366002","11/11/2013 5:49:06 PM","11/13/2013 12:00:00 AM","11/13/2013 12:00:01 PM","12/31/2013 11:59:00 PM","728x90","7736","105400","Zero Cost"," "," "," ","0","0"," "," ","","US","VP/C-Suite","",""," "
"8475764","AdRoll_Enterprise_Low_160x600","7096817","AdRoll_Retargeting","0","365681","11/12/2013 7:12:24 PM","11/10/2013 12:00:00 AM","11/23/2013 4:15:00 AM","12/31/2013 11:59:00 PM","160x600","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8475765","AdRoll_Enterprise_Low_728x90","7096817","AdRoll_Retargeting","0","365681","11/12/2013 7:12:25 PM","11/10/2013 12:00:00 AM","11/21/2013 6:15:01 PM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8475766","AdRoll_Enterprise_Low_300x250","7096817","AdRoll_Retargeting","0","365681","11/12/2013 7:12:25 PM","11/10/2013 12:00:00 AM","11/21/2013 4:45:00 PM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8475767","AdRoll_Enterprise_Medium_160x600","7096817","AdRoll_Retargeting","0","365681","11/12/2013 7:12:25 PM","11/10/2013 12:00:00 AM","11/26/2013 10:45:01 AM","12/31/2013 11:59:00 PM","160x600","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8475768","AdRoll_Enterprise_Medium_728x90","7096817","AdRoll_Retargeting","0","365681","11/12/2013 7:12:26 PM","11/10/2013 12:00:00 AM","11/26/2013 1:45:00 AM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8475769","AdRoll_Enterprise_Medium_300x250","7096817","AdRoll_Retargeting","0","365681","11/12/2013 7:12:26 PM","11/10/2013 12:00:00 AM","11/26/2013 1:30:00 AM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495704","AdRoll_Product_Web_Low_300x250","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:49 PM","11/10/2013 12:00:00 AM","11/26/2013 6:30:00 AM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495705","AdRoll_Product_Web_Low_728x90","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:49 PM","11/10/2013 12:00:00 AM","11/26/2013 5:15:00 AM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495706","AdRoll_Product_Web_Low_160x600","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:50 PM","11/10/2013 12:00:00 AM","11/26/2013 1:45:00 PM","12/31/2013 11:59:00 PM","160x600","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495707","AdRoll_Product_Web_Voyager_Medium_300x250","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:50 PM","11/10/2013 12:00:00 AM","11/27/2013 9:15:01 PM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495708","AdRoll_Product_Web_Voyager_Medium_728x90","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:51 PM","11/10/2013 12:00:00 AM","11/27/2013 8:30:01 PM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495709","AdRoll_Product_Web_Voyager_Medium_160x600","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:51 PM","11/10/2013 12:00:00 AM","11/27/2013 11:30:01 PM","12/31/2013 11:59:00 PM","160x600","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495710","AdRoll_Product_Web_BackBeatGo_Medium_300x250","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:52 PM","11/10/2013 12:00:00 AM","11/26/2013 7:00:00 AM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495711","AdRoll_Product_Web_BackBeatGo_Medium_728x90","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:52 PM","11/10/2013 12:00:00 AM","11/26/2013 2:15:01 AM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495712","AdRoll_Product_Web_BackBeatGo_Medium_160x600","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:53 PM","11/10/2013 12:00:00 AM","11/26/2013 5:30:00 AM","12/31/2013 11:59:00 PM","160x600","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495713","AdRoll_Product_Web_Calisto_Medium_300x250","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:54 PM","11/10/2013 12:00:00 AM","11/28/2013 12:30:00 PM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495714","AdRoll_Product_Web_Calisto_Medium_728x90","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:54 PM","11/10/2013 12:00:00 AM","11/27/2013 1:30:00 AM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495715","AdRoll_Product_Web_Calisto_Medium_160x600","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:55 PM","11/10/2013 12:00:00 AM","12/4/2013 7:00:01 AM","12/31/2013 11:59:00 PM","160x600","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495716","AdRoll_Product_Web_Marque_Medium_300x250","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:55 PM","11/10/2013 12:00:00 AM","11/30/2013 12:45:00 AM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495717","AdRoll_Product_Web_Marque_Medium_728x90","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:56 PM","11/10/2013 12:00:00 AM","11/29/2013 9:30:00 PM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495719","AdRoll_Product_Web_CS500_Medium_300x250","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:57 PM","11/10/2013 12:00:00 AM","11/28/2013 10:00:00 PM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495720","AdRoll_Product_Web_CS500_Medium_728x90","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:57 PM","11/10/2013 12:00:00 AM","11/27/2013 7:30:01 PM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495722","AdRoll_Product_Web_Blackwire_Medium_300x250","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:58 PM","11/10/2013 12:00:00 AM","11/26/2013 9:45:00 PM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495723","AdRoll_Product_Web_Blackwire_Medium_728x90","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:59 PM","11/10/2013 12:00:00 AM","11/26/2013 9:15:00 PM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495724","AdRoll_Product_Web_Blackwire_Medium_160x600","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:48:59 PM","11/10/2013 12:00:00 AM","11/30/2013 8:45:00 AM","12/31/2013 11:59:00 PM","160x600","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495725","AdRoll_Product_Web_Voyager_High_300x250","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:00 PM","11/10/2013 12:00:00 AM","11/27/2013 1:00:01 PM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495726","AdRoll_Product_Web_Voyager_High_728x90","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:00 PM","11/10/2013 12:00:00 AM","11/27/2013 3:30:03 PM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495727","AdRoll_Product_Web_Voyager_High_160x600","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:01 PM","11/10/2013 12:00:00 AM","11/27/2013 9:00:02 PM","12/31/2013 11:59:00 PM","160x600","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495728","AdRoll_Product_Web_BackBeatGo_High_300x250","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:02 PM","11/10/2013 12:00:00 AM","11/27/2013 1:00:01 PM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495729","AdRoll_Product_Web_BackBeatGo_High_728x90","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:02 PM","11/10/2013 12:00:00 AM","11/27/2013 4:00:01 PM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495730","AdRoll_Product_Web_BackBeatGo_High_160x600","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:03 PM","11/10/2013 12:00:00 AM","11/27/2013 10:15:01 PM","12/31/2013 11:59:00 PM","160x600","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495731","AdRoll_Product_Web_Calisto_High_300x250","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:03 PM","11/10/2013 12:00:00 AM","11/27/2013 2:30:00 PM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495732","AdRoll_Product_Web_Calisto_High_728x90","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:04 PM","11/10/2013 12:00:00 AM","11/27/2013 4:45:00 PM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495733","AdRoll_Product_Web_Calisto_High_160x600","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:04 PM","11/10/2013 12:00:00 AM","11/27/2013 10:45:02 PM","12/31/2013 11:59:00 PM","160x600","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495734","AdRoll_Product_Web_Marque_High_300x250","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:05 PM","11/10/2013 12:00:00 AM","11/27/2013 3:00:02 PM","12/31/2013 11:59:00 PM","300x250","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
"8495735","AdRoll_Product_Web_Marque_High_728x90","7096817","AdRoll_Retargeting","0","365681","11/14/2013 6:49:05 PM","11/10/2013 12:00:00 AM","11/27/2013 2:45:00 PM","12/31/2013 11:59:00 PM","728x90","39098","8500000","CPM"," "," "," ","2","8500000"," "," ","Retargeting","USA","","","","True"
