"StateID","StateName"
"29106","Maan"
"1949","Macau"
"8057","Macau"
"222","Macedonia - The Frm Yugoslav Re"
"8193","Macedonia - The Frm Yugoslav Re"
"10871","Macerata"
"25948","Macvanski Okrug"
"29105","Madaba"
"281","Madagascar"
"11924","Madagascar"
"29138","Madang"
"10027","Madhya Pradesh"
"25702","Madhyama Palata"
"25731","Madonas Novads"
"24922","Madre De Dios"
"11413","Madrid"
"29695","Madriz"
"24901","Mae Hong Son"
"29373","Mafeteng"
"12131","Magadanskaya Oblast'"
"11627","Magallanes"
"23861","Magdalena"
"25452","Magherafelt"
"11757","Magnisia"
"12030","Maguindanao"
"29609","Magway"
"24874","Maha Sarakham"
"29060","Mahaica-Berbice"
"25769","Mahajanga"
"29570","Mahakali"
"1320","Maharashtra"
"29750","Mahdia"
"20","Maine"
"26005","Majsperk"
"23884","Majuro"
"28645","Makamba"
"29384","Makedonska Kamenica"
"29142","Makedonski Brod"
"30100","Makira"
"12207","Makkah"
"29969","Makole"
"23996","Malaga"
"30101","Malaita"
"30221","Malampa"
"28597","Malange"
"11046","Malatya"
"4220","Malawi"
"12613","Malawi"
"538","Malaysia"
"30307","Malbousquet"
"23838","Maldives"
"536","Maldives"
"26078","Maldonado"
"25772","Male"
"595","Mali"
"11925","Mali"
"30030","Maloelap"
"14373","Malopolskie"
"29335","Malpils Novads"
"240","Malta"
"8196","Malta"
"23914","Maluku"
"28137","Maluku Utara"
"29023","Mamou"
"11728","Manabi"
"25869","Managua"
"30191","Manatuto"
"25047","Manawatu-Wanganui"
"25449","Manchester"
"25645","Manchester"
"25793","Mandalay"
"30168","Mandoul"
"25658","Mangghystau Oblysy"
"30397","Mangrove Cay"
"29562","Manica"
"30252","Manicaland"
"28937","Maniema"
"12039","Manila"
"24803","Manipur"
"11047","Manisa"
"57","Manitoba"
"10872","Mantova"
"30192","Manufahi"
"29139","Manus"
"29899","Manyara"
"26033","Manzini"
"25811","Maputo"
"29646","Maputo City"
"29868","Mara"
"25827","Maradi"
"28926","Marahoue"
"12068","Maramures"
"10125","Maranhao"
"23876","Mardin"
"29255","Margibi"
"25247","Maria Trinidad Sanchez"
"26006","Maribor"
"25710","Marijampoles"
"24848","Marinduque"
"26051","Maritime"
"23784","Mariy El Respublika"
"23793","Markazi"
"29937","Markovci"
"25046","Marlborough"
"30128","Marowijne"
"25753","Marrakech-Tensift-Al Haouz"
"29456","Marsa"
"29457","Marsaskala"
"29458","Marsaxlokk"
"24923","Marsh Harbour"
"23748","Marshall Islands"
"12779","Martinique"
"573","Martinique"
"29337","Marupes Novads"
"30182","Mary"
"21","Maryland"
"29256","Maryland"
"30349","Masalli"
"29696","Masaya"
"24856","Masbate"
"25277","Mascara"
"25706","Maseru"
"30253","Mashonaland Central"
"30254","Mashonaland East"
"30256","Mashonaland West"
"25874","Masqat"
"15019","Massa"
"22","Massachusetts"
"26157","Masvingo"
"26156","Matabeleland North"
"30255","Matabeleland South"
"29697","Matagalpa"
"30088","Matam"
"25234","Matanzas"
"10874","Matera"
"10129","Mato Grosso"
"23756","Mato Grosso Do Sul"
"28985","Matruh"
"11620","Maule"
"25696","Mauren"
"11929","Mauritania"
"508","Mauritania"
"278","Mauritius"
"11930","Mauritius"
"29369","Mavrovo And Rostusa"
"30398","Mayaguana"
"11822","Mayo"
"30169","Mayo-Kebbi-Est"
"30170","Mayo-Kebbi-Ouest"
"23772","Mayotte"
"23760","Mayotte"
"25625","Maysan"
"11847","Mazandaran"
"14344","Mazowieckie"
"29332","Mazsalacas Novads"
"29879","Mbeya"
"28908","Mbomou"
"29459","Mdina"
"11831","Meath"
"29571","Mechi"
"10503","Mecklenburg-Vorpommern"
"25275","Medea"
"29754","Medenine"
"25110","Medio Campidano"
"24705","Medjimuraka"
"29836","Medvode"
"25451","Medway"
"10026","Meghalaya"
"23798","Mehedinti"
"30031","Mejit"
"25748","Meknes-Tafilalet"
"11954","Melaka"
"28175","Melaka"
"30002","Melekeok"
"19871","Melilla"
"29460","Mellieha"
"9819","Mendoza"
"29711","Meneng"
"29837","Menges"
"11485","Merida"
"29338","Mersraga Novads"
"25458","Merthyr Tydfil"
"25456","Merton"
"10875","Messina"
"14851","Messinia"
"23765","Meta"
"29838","Metlika"
"28352","Metropolitana De Lima"
"8075","Mexico"
"180","Mexico"
"29839","Mezica"
"29461","Mgarr"
"23874","Miaoli"
"23","Michigan"
"9748","Michoacan"
"29345","Micoud"
"11743","Micronesia - Federated States O"
"340","Micronesia - Federated States O"
"25450","Middlesbrough"
"9951","Midi-Pyrenees"
"26155","Midlands"
"25454","Midlothian"
"25021","Midtjylland"
"30297","Midway Islands"
"9572","Mie"
"29938","Miklavzna Dravskem Polju"
"25284","Mila"
"3996","Milano"
"30033","Mili"
"29140","Milne Bay"
"25453","Milton Keynes"
"3985","Minas Gerais"
"20090","Mindoro Occidental"
"24841","Mindoro Oriental"
"28631","Mingacevir"
"24","Minnesota"
"25186","Minskaja Oblast'"
"11474","Miranda"
"29840","Miren-Kostanjevica"
"29939","Mirna Pec"
"24833","Misamis Occidental"
"12027","Misamis Oriental"
"15823","Misiones"
"29177","Misiones"
"28339","Miskolc"
"29841","Mislinja"
"29315","Misratah"
"25","Mississippi"
"26","Missouri"
"9431","Miyagi"
"9648","Miyazaki"
"24800","Mizoram"
"10877","Modena"
"29389","Mogila"
"25185","Mogilevskaja Oblast'"
"29375","Mohale's Hoek"
"29618","Mojkovac"
"29665","Moka"
"29380","Mokhotlong"
"29971","Mokronog-Trebelno"
"2324","Moldova - Republic Of"
"11921","Moldova - Republic Of"
"25797","Mon"
"8069","Monaco"
"292","Monaco"
"25755","Monaco-Ville"
"11484","Monagas"
"19997","Monaghan"
"29749","Monastir"
"28154","Mondol Kiri"
"30310","Moneghetti"
"28890","Monggar"
"11926","Mongolia"
"546","Mongolia"
"25455","Monmouthshire"
"25170","Mono"
"25250","Monsenor Nouel"
"30149","Mont Buxton"
"30150","Mont Fleuri"
"25686","Mont-Liban"
"27","Montana"
"15830","Montana"
"28191","Montana"
"30283","Monte Cristi"
"29912","Monte Plata"
"30309","Monte-Carlo"
"29741","Montegiardino"
"24301","Montenegro"
"24302","Montenegro"
"26079","Montevideo"
"25687","Montserrado"
"5001","Montserrat"
"25111","Monza And Brianza"
"30399","Moores Island"
"29605","Mopti"
"12004","Moquegua"
"29842","Moravce"
"25954","Moravicki Okrug"
"26007","Moravske Toplice"
"25011","Moravskoslezsky Kraj"
"25457","Moray"
"30112","Morazan"
"12169","Mordoviya Respublika"
"11327","More Og Romsdal"
"9750","Morelos"
"25890","Morobe"
"8058","Morocco"
"276","Morocco"
"29883","Morogoro"
"24939","Morona-Santiago"
"12094","Moskovskaya Oblast'"
"12137","Moskva"
"29462","Mosta"
"25276","Mostaganem"
"30311","Moulins"
"24853","Mountain Province"
"25627","Mousl (Nainawa)"
"28598","Moxico"
"25204","Moyen-Cavally"
"29783","Moyen-Chari"
"28919","Moyen-Comoe"
"25333","Moyen-Ogooue"
"25459","Moyle"
"571","Mozambique"
"11927","Mozambique"
"29843","Mozirje"
"11506","Mpumalanga"
"29463","Mqabba"
"25788","Msida"
"28971","Msila"
"29464","Mtarfa"
"28990","Mtskheta-Mtianeti"
"26073","Mtwara"
"29197","Mubarak Al Kabir"
"25937","Mudug"
"19126","Mugla"
"24890","Mukdahan"
"29465","Munxar"
"28646","Muramvya"
"11425","Murcia"
"15564","Mures"
"12139","Murmanskaya Oblast'"
"29844","Murska Sobota"
"29317","Murzuq"
"19128","Mus"
"29717","Musandam"
"29845","Muta"
"28647","Muyinga"
"26074","Mwanza"
"28648","Mwaro"
"3535","Myanmar"
"23837","Myanmar"
"24625","Mykolaivs'Ka Oblast'"
"25285","Naama"
"29240","Nabatiye"
"26062","Nabeul"
"25909","Nablus"
"29466","Nadur"
"29361","Naegenahira Palata"
"28632","Naftalan"
"24792","Nagaland"
"9542","Nagano"
"9641","Nagasaki"
"28340","Nagykanizsa"
"25665","Nairobi"
"24972","Najran"
"24897","Nakhon Nayok"
"24858","Nakhon Pathom"
"24906","Nakhon Phanom"
"12228","Nakhon Ratchasima"
"23881","Nakhon Sawan"
"12229","Nakhon Si Thammarat"
"29846","Naklo"
"29318","Nalut"
"26134","Nam Dinh"
"26085","Namangan"
"30034","Namdrik"
"28599","Namibe"
"8249","Namibia"
"370","Namibia"
"29563","Nampula"
"30035","Namu"
"11073","Namur"
"24892","Nan"
"28909","Nana-Mambere"
"28575","Nangarhar"
"24445","Nantou"
"30212","Nanumanga"
"30213","Nanumea"
"24942","Napo"
"10881","Napoli"
"9605","Nara"
"24907","Narathiwat"
"29572","Narayani"
"11645","Narino"
"29121","Naryn"
"25854","Nasarawa"
"30047","Nason"
"25891","National Capital District"
"29339","Nauksenu Novads"
"3537","Nauru"
"23963","Nauru"
"11451","Navarra"
"30298","Navassa Island"
"26086","Navoiy"
"28629","Naxcivan"
"29467","Naxxar"
"9751","Nayarit"
"29847","Nazarje"
"26050","Ndjamena"
"12082","Neamt"
"25473","Neath Port Talbot"
"28","Nebraska"
"29182","Neembucu"
"30350","Neftcala"
"28176","Negeri Sembilan"
"11932","Negeri Sembilan"
"29120","Negotino"
"24823","Negroe Occidental"
"12033","Negros Oriental"
"15967","Nei Mongol Zizhiqu"
"25048","Nelson"
"24788","Nenetskiy Avtonomoyy Okrug"
"11976","Nepal"
"542","Nepal"
"29341","Neretas Novads"
"79","Netherlands"
"5390","Netherlands Antilles"
"362","Netherlands Antilles"
"10173","Neuchatel"
"9820","Neuquen"
"29","Nevada"
"25677","Nevis"
"19129","Nevsehir"
"58","New Brunswick"
"354","New Caledonia"
"8250","New Caledonia"
"30","New Hampshire"
"29141","New Ireland"
"31","New Jersey"
"32","New Mexico"
"11607","New Providence"
"688","New South Wales"
"28386","New South Wales"
"33","New York"
"369","New Zealand"
"25464","Newcastle Upon Tyne"
"59","Newfoundland And Labrador"
"25476","Newham"
"25477","Newport"
"25479","Newry And Mourne"
"25471","Newtownabbey"
"29990","Ngabe-Bugle"
"30004","Ngaraard"
"30005","Ngarchelong"
"30006","Ngardmau"
"30007","Ngatpang"
"30008","Ngchesar"
"30009","Ngeremlengui"
"26105","Nghe An"
"30010","Ngiwal"
"29014","Ngounie"
"28649","Ngozi"
"25828","Niamey"
"28942","Niari"
"29564","Niassa"
"29712","Nibok"
"11974","Nicaragua"
"379","Nicaragua"
"29342","Nicas Novads"
"30129","Nickerie"
"14642","Nidwalden"
"11585","Niederosterreich"
"10508","Niedersachsen"
"19130","Nigde"
"298","Niger"
"11969","Niger"
"25855","Niger"
"11970","Nigeria"
"365","Nigeria"
"9528","Niigata"
"25805","Niksic"
"29257","Nimba"
"28576","Nimroz"
"10805","Ningxia"
"26102","Ninh Binh"
"30219","Ninh Thuan"
"29079","Nippes"
"25957","Nisavski Okrug"
"25764","Nisporeni"
"25971","Nitriansky Kraj"
"30197","Niuas"
"202","Niue"
"15160","Niue"
"30214","Niutao"
"12640","Nizhegorodskaya Oblast'"
"24757","No Region"
"30278","No Region"
"30279","No Region"
"11772","Nograd"
"24896","Nong Bua Lam Phu"
"24887","Nong Khai"
"12230","Nonthaburi"
"10951","Noord-Brabant"
"3966","Noord-Holland"
"29080","Nord"
"25210","Nord"
"30067","Nord"
"28668","Nord"
"29081","Nord-Est"
"25218","Nord-Kivu"
"29082","Nord-Ouest"
"25211","Nord-Ouest"
"9955","Nord-Pas-De-Calais"
"11346","Nord-Trondelag"
"25020","Nordjylland"
"11704","Nordjylland"
"11332","Nordland"
"10528","Nordrhein-Westfalen"
"25639","Nordurland Eystra"
"25638","Nordurland Vestra"
"25465","Norfolk"
"558","Norfolk Island"
"11359","Norrbottena Lan"
"23959","Norte De Santander"
"29594","North"
"25926","North"
"30400","North Abaco"
"30401","North Andros"
"25460","North Ayrshire"
"29026","North Bank"
"34","North Carolina"
"29595","North Central"
"24832","North Cotabato"
"35","North Dakota"
"25462","North Down"
"30091","North East"
"25463","North East Lincolnshire"
"30402","North Eleuthera"
"30054","North Gaza"
"10641","North Island"
"28319","North Karelia"
"25467","North Lanarkshire"
"25468","North Lincolnshire"
"25892","North Solomons"
"25470","North Somerset"
"25475","North Tyneside"
"25478","North Yorkshire"
"25198","North-East"
"29107","North-Eastern"
"11516","North-West"
"25199","North-West"
"30250","North-Western"
"25472","Northamptonshire"
"29144","Northern"
"29008","Northern"
"25578","Northern"
"29903","Northern"
"30249","Northern"
"30106","Northern"
"30119","Northern Bahr El-Ghazal"
"11515","Northern Cape"
"10358","Northern Ireland"
"8200","Northern Mariana Islands"
"3382","Northern Mariana Islands"
"28327","Northern Ostrobothnia"
"11519","Northern Province"
"29674","Northern Region"
"24844","Northern Samar"
"28320","Northern Savonia"
"714","Northern Territory"
"25049","Northland"
"25461","Northumberland"
"61","Northwest Territories"
"83","Norway"
"25466","Nottingham"
"25474","Nottinghamshire"
"25816","Nouakchott"
"26008","Nova Gorica"
"62","Nova Scotia"
"29392","Novaci"
"10884","Novara"
"12145","Novgorodskaya Oblast'"
"26009","Novo Mesto"
"29156","Novo Selo"
"12149","Novosibirskaya Oblast'"
"24821","Nueva Ecija"
"11478","Nueva Esparta"
"29698","Nueva Segovia"
"20093","Nueva Vizcaya"
"9752","Nuevo Leon"
"29730","Nugaal"
"30215","Nui"
"30216","Nukufetau"
"30217","Nukulaelae"
"60","Nunavut"
"10885","Nuoro"
"28577","Nuristan"
"11804","Nusa Tenggara Barat"
"23915","Nusa Tenggara Timur"
"29015","Nyanga"
"25669","Nyanza"
"28341","Nyiregyhaza"
"25585","Nzerekore"
"28925","Nzi-Comoe"
"9756","Oaxaca"
"11573","Oberosterreich"
"28958","Obock"
"15933","Obwalden"
"29264","Ocnita"
"29072","Ocotepeque"
"12253","Odes 'Ka Oblast'"
"29848","Odranci"
"30193","Oecussi"
"11819","Offaly"
"25112","Ogliastra"
"29016","Ogooue-Ivindo"
"29017","Ogooue-Lolo"
"25334","Ogooue-Maritime"
"25732","Ogres Novads"
"25856","Ogun"
"30351","Oguz"
"29678","Ohangwena"
"36","Ohio"
"25779","Ohrid"
"29034","Oio"
"9646","Oita"
"25824","Okavango"
"9615","Okayama"
"9652","Okinawa"
"37","Oklahoma"
"29344","Olaines Novads"
"29073","Olancho"
"25113","Olbia-Tempio"
"25480","Oldham"
"25012","Olomoucky Kraj"
"23824","Olt"
"25481","Omagh"
"29679","Omaheke"
"576","Oman"
"12620","Oman"
"28910","Ombella-Mpoko"
"29633","Omnogovi"
"12151","Omskaya Oblast'"
"29680","Omusati"
"25857","Ondo"
"25662","Ongtustik Qazaqstan Oblysy"
"63","Ontario"
"11054","Oost-Vlaanderen"
"29940","Oplotnica"
"14375","Opolskie"
"11340","Oppland"
"25279","Oran"
"28865","Orange Walk"
"28612","Ordino"
"24200","Ordu"
"30352","Ordubad"
"11392","Orebro Lan"
"38","Oregon"
"28129","Orellana"
"12153","Orenburgskaya Oblast'"
"24006","Orense"
"29266","Orhei"
"29624","Orhon"
"28938","Orientale"
"10030","Orissa"
"10886","Oristano"
"25482","Orkney Islands"
"23807","Orlovskaya Oblast"
"26010","Ormoz"
"25328","Oromia"
"24930","Oruro"
"9584","Osaka"
"25673","Osh City"
"25825","Oshana"
"25826","Oshikoto"
"29849","Osilnica"
"11766","Osjecko-Baranjska"
"11348","Oslo"
"29396","Oslomej"
"28169","Osmaniye"
"11380","Ostergotlands Lan"
"11336","Ostfold"
"28326","Ostrobothnia"
"25858","Osun"
"25050","Otago"
"28163","Otdar Mean Chey"
"25823","Otjozondjupa"
"26048","Ouaddai"
"28911","Ouaka"
"25278","Ouargla"
"29214","Oudomxai"
"29432","Oued Ed Dahab-Lagouira"
"28658","Oueme"
"30068","Ouest"
"25612","Ouest"
"25212","Ouest"
"28912","Ouham"
"28913","Ouham-Pende"
"11318","Oulun Lasni"
"28969","Oum El Bouaghi"
"10959","Overijssel"
"29634","Ovorhangay"
"25483","Oxfordshire"
"25859","Oyo"
"29346","Ozolnieku Novads"
"10841","Padova"
"11949","Pahang"
"28177","Pahang"
"28317","Paijanne Tavastia"
"366","Pakistan"
"11977","Pakistan"
"28578","Paktika"
"28579","Paktiya"
"23770","Palau"
"8490","Palau"
"30235","Palauli"
"23966","Palawan"
"24005","Palencia"
"10888","Palermo"
"12689","Palestinian Territories"
"24320","Palestinian Territories"
"30299","Palmyra Atoll"
"12022","Pampanga"
"29666","Pamplemousses"
"25886","Panama"
"11985","Panama"
"492","Panama"
"24931","Pando"
"25711","Panevezio"
"12031","Pangasinan"
"28580","Panjshayr"
"29468","Paola"
"15841","Paphos"
"28138","Papua"
"29086","Papua Barat"
"534","Papua New Guinea"
"12049","Papua New Guinea"
"10130","Para"
"30130","Para"
"29181","Paraguari"
"183","Paraguay"
"12064","Paraguay"
"4980","Paraiba"
"25967","Paramaribo"
"2970","Parana"
"25013","Pardubicky Kraj"
"29348","Pargaujas Novads"
"10889","Parma"
"25319","Parnumaa"
"28877","Paro"
"28581","Parwan"
"20078","Pasco"
"24764","Pastaza"
"20238","Pathum Thani"
"15593","Pattani"
"28353","Pattaya"
"10890","Pavia"
"29350","Pavilostas Novads"
"25659","Pavlodar Oblysy"
"9967","Pays De La Loire"
"29989","Paysandu"
"28192","Pazardzhik"
"25961","Pcinjski Okrug"
"29554","Pecki Okrug"
"28342","Pecs"
"30284","Pedernales"
"29190","Pehcevo"
"30011","Peleliu"
"14871","Pella"
"28891","Pemagatshel"
"29816","Pemba North"
"29831","Pemba South"
"29469","Pembroke"
"25484","Pembrokeshire"
"29802","Penal-Debe"
"30222","Penama"
"15599","Penghu"
"39","Pennsylvania"
"12128","Penzenskaya Oblast'"
"11936","Perak"
"28179","Perak"
"30285","Peravia"
"11940","Perlis"
"28180","Perlis"
"12097","Permskiy Kray"
"10131","Pernambuco"
"28193","Pernik"
"25485","Perth And Kinross"
"360","Peru"
"10891","Perugia"
"10892","Pesaro"
"25114","Pesaro And Urbino"
"10893","Pescara"
"29851","Pesnica"
"11777","Pest"
"25601","Peten"
"25490","Peterborough"
"29163","Petrovec"
"15590","Phaket"
"24895","Phangnga"
"24898","Phatthalung"
"24875","Phayao"
"24878","Phetchabun"
"24877","Phetchaburi"
"24872","Phichit"
"24871","Phichit"
"386","Philippines"
"12231","Phitsanulok"
"25675","Phnom Penh"
"30437","Phoenix Islands"
"29215","Phongsali"
"23758","Phra Nakhon Si Ayutthaya"
"15588","Phrae"
"26135","Phu Tho"
"26113","Phu Yen"
"10894","Piacenza"
"12888","Piaui"
"9970","Picardie"
"11730","Pichincha"
"25057","Pieria"
"29470","Pieta"
"25232","Pinar Del Rio"
"24447","Pingtung"
"26011","Piran/Pirano"
"28325","Pirkanmaa"
"25959","Pirotski Okrug"
"10896","Pisa"
"10897","Pistoia"
"24614","Pitcairn"
"24615","Pitcairn"
"12012","Piura"
"29852","Pivka"
"29668","Plaines Wilhems"
"30151","Plaisance"
"29355","Planken"
"29152","Plasnica"
"25860","Plateau"
"28659","Plateau"
"28669","Plateau-Central"
"29784","Plateaux"
"28946","Plateaux"
"29619","Plav"
"29352","Plavinu Novads"
"28194","Pleven"
"25806","Pljevlja"
"28195","Plovdiv"
"11599","Plovdiv"
"29620","Pluzine"
"25486","Plymouth"
"25014","Plzensky Kraj"
"29853","Podcetrtek"
"25807","Podgorica"
"14362","Podkarpackie"
"14358","Podlaskie"
"29941","Podlehnik"
"29558","Podunavski Okrug"
"29854","Podvelka"
"25331","Pohnpei"
"30200","Point Fortin"
"30152","Pointe Larue"
"9974","Poitou-Charentes"
"208","Poland"
"29972","Poljcane"
"12254","Poltavs'Ka Oblast'"
"25318","Polvamaa"
"29942","Polzela"
"29061","Pomeroon-Supenaam"
"25952","Pomoravski Okrug"
"14353","Pomorskie"
"10034","Pondicherry"
"11467","Pontevedra"
"28944","Pool"
"25487","Poole"
"10898","Pordenone"
"30153","Port Glaud"
"29667","Port Louis City"
"25817","Port Louis City"
"26060","Port Of Spain"
"30312","Port-Hercule"
"15538","Portalegre"
"29090","Portland"
"12060","Porto"
"25488","Portsmouth"
"206","Portugal"
"20249","Portuguesa"
"26012","Postojna"
"29062","Potaro-Siparuni"
"10899","Potenza"
"24929","Potosi"
"28157","Pousaat"
"25489","Powys"
"24706","Pozesko-Slavonska"
"23882","Prachin Buri"
"24866","Prachuap Khiri Khan"
"24805","Praha"
"25015","Praha"
"12084","Prahova"
"29347","Praslin"
"10901","Prato"
"28155","Preah Vihear"
"29943","Prebold"
"29855","Preddvor"
"25733","Preilu Novads"
"29184","Presidente Hayes"
"25972","Presovsky Kraj"
"29944","Prevalje"
"23763","Preveza"
"28156","Prey Veaeng"
"29353","Priekules Novads"
"29356","Priekulu Novads"
"25780","Prilep"
"12193","Primorskiy Kray"
"11767","Primorsko-Goranska"
"64","Prince Edward Island"
"29792","Princes Town"
"30124","Principe"
"29555","Prizrenski Okrug"
"29115","Probistip"
"9976","Provence-Alpes-Cote-D'Azur"
"12161","Pskovskaya Oblast'"
"29856","Ptuj"
"29858","Puconci"
"9759","Puebla"
"25248","Puerto Plata"
"607","Puerto Rico"
"5321","Puerto Rico"
"28178","Pulau Pinang"
"11957","Pulau Pinang"
"28883","Punakha"
"10031","Punjab"
"25878","Punjab"
"12007","Puno"
"25229","Puntarenas"
"19764","Putumayo"
"25895","Pyongan-Bukto"
"25894","Pyongan-Namdo"
"25893","Pyongyang"
"25592","Qaasuitsup Kommunia"
"29378","Qacha's Nek"
"29471","Qala"
"30055","Qalqilya"
"25655","Qaraghandy Oblysy"
"28996","Qash-Barkah"
"26087","Qashqadaryo"
"12065","Qatar"
"519","Qatar"
"30354","Qax"
"30355","Qazax"
"28301","Qazvin"
"30353","Qebele"
"25593","Qeqqata Kommunia"
"25298","Qina"
"10804","Qinghai"
"30356","Qobustan"
"24932","Qom"
"26088","Qoraqalpogiston"
"29472","Qormi"
"25656","Qostanay Oblysy"
"29473","Qrendi"
"26107","Quang Binh"
"26109","Quang Nam"
"26111","Quang Ngai"
"26100","Quang Ninh"
"30210","Quang Tri"
"29669","Quatre Bornes"
"30357","Quba"
"30358","Qubadli"
"65","Quebec"
"694","Queensland"
"28387","Queensland"
"9763","Queretaro"
"25602","Quetzaltenango"
"12627","Quezon"
"29048","Quiche"
"29035","Quinara"
"24627","Quindio"
"9764","Quintana Roo"
"24849","Quirino"
"30359","Qusar"
"29376","Quthing"
"25657","Qyzylorda Oblysy"
"29474","Rabat Gozo"
"29475","Rabat Malta"
"25749","Rabat-Sale-Zemmour-Zaer"
"29859","Race-Fram"
"28991","Racha-Lechkhumi-Kvemo Svaneti"
"29860","Radece"
"29861","Radenci"
"26013","Radlje Ob Dravi"
"29116","Radovis"
"29863","Radovljica"
"30056","Rafah"
"30403","Ragged Island"
"10902","Ragusa"
"10035","Rajasthan"
"25177","Rajshahi"
"25798","Rakhine"
"25910","Ramallah"
"25178","Rangpur"
"29412","Rankovce"
"15591","Ranong"
"25320","Raplamaa"
"29573","Rapti"
"25155","Ras Al Khaymah"
"25956","Rasinski Okrug"
"25955","Raska Okrug"
"24860","Ratchaburi"
"29358","Raunas Novads"
"10903","Ravenna"
"29864","Ravne Na Koroskem"
"30267","Raymah"
"24857","Rayong"
"28196","Razgrad"
"29945","Razkrizje"
"25495","Reading"
"29982","Recica Ob Savinji"
"25494","Redbridge"
"25491","Redcar And Cleveland"
"28628","Redonda"
"10904","Reggio Calabria"
"10905","Reggio Emilia"
"20106","Regiao Autonoma Da Madeira"
"12631","Regiao Autonoma Dos Acores"
"25588","Region Continental"
"25589","Region Insular"
"2998","Region Metro De Santiago"
"25288","Relizane"
"29974","Rence-Vogrsko"
"25496","Renfrewshire"
"30102","Rennell And Bellona"
"11608","Republika Srpska"
"25781","Resen"
"5383","Reserved/Private"
"23878","Reserved/Private/Anon"
"12651","Respublika Krym"
"29049","Retalhuleu"
"19916","Rethymnon"
"12777","Reunion"
"2510","Reunion"
"25633","Reykjavik"
"25739","Rezekne"
"29360","Rezeknes Novads"
"25765","Rezina"
"10591","Rheinland-Pfalz"
"40","Rhode Island"
"25493","Rhondda"
"9983","Rhone-Alpes"
"11711","Ribe"
"29865","Ribnica"
"29946","Ribnica Na Pohorju"
"25497","Richmond Upon Thames"
"29368","Riebinu Novads"
"10907","Rieti"
"29769","Rif Dimashq"
"25670","Rift Valley"
"25740","Riga"
"3962","Rimini"
"12415","Ringkobing"
"30201","Rio Claro-Mayaro"
"3971","Rio De Janeiro"
"10136","Rio Grande Do Norte"
"10137","Rio Grande Do Sul"
"29991","Rio Negro"
"9822","Rio Negro"
"29700","Rio San Juan"
"11646","Risaralda"
"29267","Riscani"
"19971","Risu"
"29699","Rivas"
"29260","River Gee"
"30000","Rivera"
"29258","Rivercess"
"25861","Rivers"
"29670","Riviere Du Rempart"
"23907","Rivnens'Ka Oblast'"
"12037","Rizal"
"24178","Rize"
"30003","Rocha"
"25492","Rochdale"
"30157","Roche Caiman"
"14873","Rodopi"
"29672","Rodrigues Island"
"11334","Rogaland"
"29867","Rogaska Slatina"
"29866","Rogasovci"
"29870","Rogatec"
"24868","Roi Et"
"29371","Rojas Novads"
"10837","Roma"
"233","Romania"
"24842","Romblon"
"23780","Rondonia"
"30037","Rongelap"
"29372","Ropazu Novads"
"23782","Roraima"
"19999","Roscommon"
"11719","Roskilde"
"29421","Rosoman"
"12146","Rostov"
"28158","Rotanak Kiri"
"25498","Rotherham"
"29009","Rotuma"
"10911","Rovigo"
"29621","Rozaje"
"29374","Rucavas Novads"
"29377","Rugaju Novads"
"25697","Ruggell"
"29382","Rujienas Novads"
"29889","Rukwa"
"30404","Rum Cay"
"29379","Rundales Novads"
"11600","Ruse"
"28197","Ruse"
"26014","Ruse"
"204","Russian Federation"
"28650","Rutana"
"25499","Rutland"
"29892","Ruvuma"
"28651","Ruyigi"
"596","Rwanda"
"12203","Rwanda"
"12165","Ryazanskaya Oblast'"
"30268","Sa Dah"
"24882","Sa Kaeo"
"25321","Saaremaa"
"10618","Saarland"
"30360","Saatli"
"28125","Saba"
"28183","Sabah"
"11942","Sabah"
"29365","Sabaragamuva Palata"
"25690","Sabha"
"30361","Sabirabad"
"30362","Sabran"
"29050","Sacatepequez"
"10621","Sachsen"
"10631","Sachsen-Anhalt"
"29476","Safi"
"12580","Saga"
"25791","Sagaing"
"29574","Sagarmatha"
"30364","Sahbuz"
"28670","Sahel"
"25269","Saida"
"29857","Saint Andrew"
"29088","Saint Andrew"
"30032","Saint Andrew"
"28960","Saint Andrew"
"29037","Saint Andrew"
"28868","Saint Andrew"
"25643","Saint Ann"
"25125","Saint Barthelemy"
"25126","Saint Barthelemy"
"25646","Saint Catherine"
"30036","Saint David"
"28961","Saint David"
"29038","Saint David"
"29095","Saint Elizabeth"
"25590","Saint George"
"26096","Saint George"
"28869","Saint George"
"25243","Saint George"
"28622","Saint George"
"25927","Saint Helena"
"25191","Saint James"
"25644","Saint James"
"28870","Saint John"
"25162","Saint John"
"28962","Saint John"
"29039","Saint John"
"28963","Saint Joseph"
"28871","Saint Joseph"
"25676","Saint Kitts"
"593","Saint Kitts And Nevis"
"7991","Saint Kitts And Nevis"
"30154","Saint Louis"
"23771","Saint Lucia"
"8041","Saint Lucia"
"25192","Saint Lucy"
"28964","Saint Luke"
"29040","Saint Mark"
"28965","Saint Mark"
"25124","Saint Martin"
"25123","Saint Martin"
"29091","Saint Mary"
"28623","Saint Mary"
"25193","Saint Michael"
"29041","Saint Patrick"
"30040","Saint Patrick"
"28966","Saint Patrick"
"28967","Saint Paul"
"28624","Saint Paul"
"28872","Saint Peter"
"28968","Saint Peter"
"28625","Saint Peter"
"28626","Saint Philip"
"28873","Saint Philip"
"28874","Saint Thomas"
"29089","Saint Thomas"
