"EyeblasterAdID","SEAdID","AdGroupID","DestinationURL","AdTitle","AdText","AdDisplayURL"
"22648673","34138666787","3352802","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus V6","NOD32 - Now With Anti-Phishing &","ESET.com/NOD32"
"22648674","34138666907","3352802","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus 6","Winner of the "Most Consumer","ESET.com/NOD32"
"22648675","34138667027","3352802","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","NOD32 Antivirus Software","NOD32 Antivirus Software - Save 25%","ESET.com"
"22692123","34203380147","3352802","http://www.eset.com/us/renew/nod32-antivirus/?CMP=knc-gbr-nod32","ESET NOD32® Renewal","New 2014 Version - Renew Now!","ESET.com/Renew-NOD32-Antivirus"
"22692124","34203380267","3352802","http://www.eset.com/us/renew/nod32-antivirus/?CMP=knc-gbr-nod32","ESET NOD32® Renewal","New Features For 2014 Version","ESET.com/Renew-NOD32-Antivirus"
"22692125","34203380387","3352802","http://www.eset.com/us/renew/nod32-antivirus/?CMP=knc-gbr-nod32","ESET NOD32® Renewal","Renew Today And Save 15%","ESET.com/Renew-NOD32-Antivirus"
"22692126","34203380507","3352802","http://www.eset.com/us/renew/nod32-antivirus/?CMP=knc-gbr-nod32","ESET NOD32® Renewal","Updated 2014 Version - Renew Now!","ESET.com/Renew-NOD32-Antivirus"
"23270877","34624821587","3352802","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Cyber Weekend Promo","Buy 1 Year  Get 1 Year Free!","ESET.com/Cyber-Weekend-Promo"
"23650971","34838856227","3352802","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Holiday Discount","Save 15% With Limited Time Offer!","ESET.com/Holiday-Promo"
"22443235","33334239467","3352806","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}3ST5iEmE&pcrid={creative}&pmt={matchtype}&pkw={keyword}","NOD32 Antivirus Version 6","Just Released! Now with Anti-","ESET.com/NOD32"
"22443236","33334316747","3352806","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}TQl1t0Y4&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET NOD32 Antivirus 6","Winner of the "Most Consumer","ESET.com/NOD32"
"22443237","33334442027","3352806","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}AAR8mIiW&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET NOD32 Antivirus V6","NOD32 - Now With Anti-Phishing &","ESET.com/NOD32"
"22648690","34138645667","3352806","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","NOD32 Antivirus Version 6","Just Released! Now with Anti-","ESET.com/NOD32"
"22648691","34138645787","3352806","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus 6","Winner of the "Most Consumer","ESET.com/NOD32"
"22648692","34138645907","3352806","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus V6","NOD32 - Now With Anti-Phishing &","ESET.com/NOD32"
"22692141","34203357107","3352806","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","Award Winning Antivirus Software","ESET.com/NOD32-Antivirus"
"22692142","34203357227","3352806","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","New 2014 Version - Buy Now!","ESET.com/NOD32-Antivirus"
"22692143","34203357347","3352806","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","New Features For 2014 Version","ESET.com/NOD32-Antivirus"
"22692144","34203357467","3352806","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","PCMag's #1 Consumer Recommended","ESET.com/NOD32-Antivirus"
"22692145","34203357587","3352806","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","Trusted by Over 100 Million Users","ESET.com/NOD32-Antivirus"
"23270881","34624816067","3352806","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Cyber Weekend Promo","Buy 1 Year  Get 1 Year Free!","ESET.com/Cyber-Weekend-Promo"
"23650975","34838850707","3352806","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Holiday Discount","Save 15% With Limited Time Offer!","ESET.com/Holiday-Promo"
"22443272","33334207427","3352815","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}6V0MIRE2&pcrid={creative}&pmt={matchtype}&pkw={keyword}","NOD32 Antivirus Version 6","Just Released! Now with Anti-","ESET.com/NOD32"
"22443273","33334239227","3352815","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}DeFfB8V2&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET NOD32 Antivirus","NOD32 Antivirus Software - Save 25%","ESET.com"
"22443274","33334259027","3352815","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}qRdiKw26&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET NOD32 Antivirus V6","NOD32 - Now With Anti-Phishing &","ESET.com/NOD32"
"22443275","33334264787","3352815","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}36msWjt9&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET NOD32 Antivirus 6","Winner of the "Most Consumer","ESET.com/NOD32"
"22648739","34138653227","3352815","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","NOD32 Antivirus Version 6","Just Released! Now with Anti-","ESET.com/NOD32"
"22648740","34138653347","3352815","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus","NOD32 Antivirus Software - Save 25%","ESET.com"
"22648741","34138653467","3352815","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus V6","NOD32 - Now With Anti-Phishing &","ESET.com/NOD32"
"22648742","34138653587","3352815","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus 6","Winner of the "Most Consumer","ESET.com/NOD32"
"22692200","34203365987","3352815","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","Download ESET NOD32®","New 2014 Version - Download Now!","ESET.com/NOD32-Antivirus"
"22692201","34203366107","3352815","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","Download ESET NOD32®","New Updated 2014 Version - Buy Now!","ESET.com/NOD32-Antivirus"
"22692202","34203366227","3352815","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","New Features For 2014 - Buy Now!","ESET.com/NOD32-Antivirus"
"22692203","34203366347","3352815","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","PCMag's #1 Consumer Recommended","ESET.com/NOD32-Antivirus"
"22692204","34203366467","3352815","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","Trusted by Over 100 Million Users","ESET.com/NOD32-Antivirus"
"23270893","34624818347","3352815","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Cyber Weekend Promo","Buy 1 Year  Get 1 Year Free!","ESET.com/Cyber-Weekend-Promo"
"23650987","34838852987","3352815","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Holiday Discount","Save 15% With Limited Time Offer!","ESET.com/Holiday-Promo"
"22443276","33334281227","3352816","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}xVfYtR7t&pcrid={creative}&pmt={matchtype}&pkw={keyword}","NOD32 Antivirus Version 6","Just Released! Now with Anti-","ESET.com/NOD32"
"22443277","33334359107","3352816","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}TvcBUlyv&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET NOD32 Antivirus 6","Winner of the "Most Consumer","ESET.com/NOD32"
"22648743","34138659107","3352816","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","NOD32 Antivirus Version 6","Just Released! Now with Anti-","ESET.com/NOD32"
"22648744","34138659227","3352816","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus 6","Winner of the "Most Consumer","ESET.com/NOD32"
"22692205","34203244187","3352816","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","Award Winning Antivirus Software","ESET.com/NOD32-Antivirus"
"22692206","34203244307","3352816","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","New 2014 Version - Buy Now!","ESET.com/NOD32-Antivirus"
"22692207","34203244427","3352816","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","New Features For 2014 Version","ESET.com/NOD32-Antivirus"
"22692208","34203244547","3352816","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","PCMag's #1 Consumer Recommended","ESET.com/NOD32-Antivirus"
"22692209","34203372827","3352816","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","Trusted by Over 100 Million Users","ESET.com/NOD32-Antivirus"
"23270894","34624819787","3352816","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Cyber Weekend Promo","Buy 1 Year  Get 1 Year Free!","ESET.com/Cyber-Weekend-Promo"
"23650988","34838854427","3352816","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Holiday Discount","Save 15% With Limited Time Offer!","ESET.com/Holiday-Promo"
"22443282","33334192427","3352818","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}ccLIuURn&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET NOD32 Antivirus 6","Winner of the "Most Consumer","ESET.com/NOD32"
"22443283","33334240067","3352818","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}S4flRHRs&pcrid={creative}&pmt={matchtype}&pkw={keyword}","NOD32 Antivirus Version 6","Just Released! Now with Anti-","ESET.com/NOD32"
"22443284","33334325027","3352818","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}rgKdHOp8&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET NOD32 Antivirus V6","NOD32 - Now With Anti-Phishing &","ESET.com/NOD32"
"22648752","34138649987","3352818","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus 6","Winner of the "Most Consumer","ESET.com/NOD32"
"22648753","34138650107","3352818","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","NOD32 Antivirus Version 6","Just Released! Now with Anti-","ESET.com/NOD32"
"22648754","34138650227","3352818","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus V6","NOD32 - Now With Anti-Phishing &","ESET.com/NOD32"
"22692220","34203240827","3352818","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","Award Winning Antivirus Software","ESET.com/NOD32-Antivirus"
"22692221","34203240947","3352818","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","New 2014 Version - Buy Now!","ESET.com/NOD32-Antivirus"
"22692222","34203241067","3352818","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","New Features For 2014 Version","ESET.com/NOD32-Antivirus"
"22692223","34203241187","3352818","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","PCMag's #1 Consumer Recommended","ESET.com/NOD32-Antivirus"
"22692224","34203362627","3352818","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","Trusted by Over 100 Million Users","ESET.com/NOD32-Antivirus"
"23270897","34624817387","3352818","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Cyber Weekend Promo","Buy 1 Year  Get 1 Year Free!","ESET.com/Cyber-Weekend-Promo"
"23650991","34838852027","3352818","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Holiday Discount","Save 15% With Limited Time Offer!","ESET.com/Holiday-Promo"
"22443291","33334172747","3352821","http://www.eset.com/us/renew/nod32-antivirus/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}jtbGWftZ&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET NOD32 Antivirus V6","NOD32 - Now With Anti-Phishing &","ESET.com/NOD32"
"22443292","33334183307","3352821","http://www.eset.com/us/renew/nod32-antivirus/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}ywTJgStm&pcrid={creative}&pmt={matchtype}&pkw={keyword}","NOD32 Antivirus Version 6","Just Released! Now with Anti-","ESET.com/NOD32"
"22443293","33334251347","3352821","http://www.eset.com/us/renew/nod32-antivirus/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}cYpvi3jW&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET NOD32 Antivirus 6","Winner of the "Most Consumer","ESET.com/NOD32"
"22443294","33334332467","3352821","http://www.eset.com/us/renew/nod32-antivirus/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}sLoEUqgf&pcrid={creative}&pmt={matchtype}&pkw={keyword}","NOD32 Renewals","NOD32 Antivirus Software - Save 25%","ESET.com"
"22648761","34138656827","3352821","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus V6","NOD32 - Now With Anti-Phishing &","ESET.com/NOD32"
"22648762","34138656947","3352821","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","NOD32 Antivirus Version 6","Just Released! Now with Anti-","ESET.com/NOD32"
"22648763","34138657067","3352821","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus 6","Winner of the "Most Consumer","ESET.com/NOD32"
"22648764","34138657187","3352821","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","NOD32 Renewals","NOD32 Antivirus Software - Save 25%","ESET.com"
"22692235","34203370067","3352821","http://www.eset.com/us/renew/nod32-antivirus/?CMP=knc-gbr-nod32","ESET NOD32® Renewal","New 2014 Version - Renew Now!","ESET.com/Renew-NOD32-Antivirus"
"22692236","34203370187","3352821","http://www.eset.com/us/renew/nod32-antivirus/?CMP=knc-gbr-nod32","ESET NOD32® Renewal","New Features For 2014 Version","ESET.com/Renew-NOD32-Antivirus"
"22692237","34203370307","3352821","http://www.eset.com/us/renew/nod32-antivirus/?CMP=knc-gbr-nod32","ESET NOD32® Renewal","Renew Today And Save 15%","ESET.com/Renew-NOD32-Antivirus"
"22692238","34203370427","3352821","http://www.eset.com/us/renew/nod32-antivirus/?CMP=knc-gbr-nod32","ESET NOD32® Renewal","Updated 2014 Version - Renew Now!","ESET.com/Renew-NOD32-Antivirus"
"23270900","34624819187","3352821","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Cyber Weekend Promo","Buy 1 Year  Get 1 Year Free!","ESET.com/Cyber-Weekend-Promo"
"23650994","34838853827","3352821","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Holiday Discount","Save 15% With Limited Time Offer!","ESET.com/Holiday-Promo"
"22443295","33334390547","3352822","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}eY93SigC&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET NOD32 Antivirus V6","NOD32 - Now With Anti-Phishing &","ESET.com/NOD32"
"22443296","33334484267","3352822","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}5iT5tnpx&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET NOD32 Antivirus","Award Winning Antivirus Software","ESET.com"
"22443297","33334492547","3352822","http://www.eset.com/us/search-brand-eav/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}HqkyuLac&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET NOD32 Antivirus 6","Winner of the "Most Consumer","ESET.com/NOD32"
"22648765","34138646627","3352822","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus V6","NOD32 - Now With Anti-Phishing &","ESET.com/NOD32"
"22648766","34138646747","3352822","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus","Award Winning Antivirus Software","ESET.com"
"22648767","34138646867","3352822","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32 Antivirus 6","Winner of the "Most Consumer","ESET.com/NOD32"
"22692239","34203239867","3352822","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","Award Winning Antivirus Software","ESET.com/NOD32-Antivirus"
"22692240","34203239987","3352822","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","New 2014 Version - Buy Now!","ESET.com/NOD32-Antivirus"
"22692241","34203240107","3352822","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","New Features For 2014 Version","ESET.com/NOD32-Antivirus"
"22692242","34203240227","3352822","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","PCMag's #1 Consumer Recommended","ESET.com/NOD32-Antivirus"
"22692243","34203358427","3352822","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET NOD32® Antivirus","Trusted by Over 100 Million Users","ESET.com/NOD32-Antivirus"
"23270901","34624816427","3352822","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Cyber Weekend Promo","Buy 1 Year  Get 1 Year Free!","ESET.com/Cyber-Weekend-Promo"
"23650995","34838851067","3352822","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Holiday Discount","Save 15% With Limited Time Offer!","ESET.com/Holiday-Promo"
"22443308","33334306427","3352825","http://www.eset.com/us/search-brand/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}wF70MNTp&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET Antivirus","ESET Antivirus Software - Save 25%","ESET.com"
"22443309","33334502867","3352825","http://www.eset.com/us/search-brand/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}slCiuQd7&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET Antivirus 6","Version 6 - Now With Anti-Phishing ","ESET.com"
"22648782","34138706867","3352825","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Antivirus","ESET Antivirus Software - Save 25%","ESET.com"
"22648783","34138706987","3352825","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Antivirus 6","Version 6 - Now With Anti-Phishing ","ESET.com"
"22692259","34204926467","3352825","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET - Official Website","Version 7 - Save 25% on 2 Years!","ESET.com"
"22692260","34204926587","3352825","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Antivirus Software","PC  Mac & Android Internet Security","ESET.com"
"22692261","34204926707","3352825","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET - Official Website","ESET Antivirus Software - Save 25%","ESET.com"
"22692262","34204926827","3352825","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Internet Security","PCMag's #1 Consumer Recommended","ESET.com"
"22692263","34204926947","3352825","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Antivirus Software","New Security Features for 2014","ESET.com"
"22692264","34204927067","3352825","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Antivirus","Trusted by Over 100 Million Users","ESET.com"
"22719307","34247858387","3352825","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-eset","ESET Internet Security","PCMag's #1 Consumer Recommended","ESET.com"
"22719308","34247858507","3352825","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-eset","ESET Antivirus Software","New Security Features for 2014","ESET.com"
"22719309","34247858627","3352825","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-eset","ESET Antivirus","Trusted by Over 100 Million Users","ESET.com"
"23270905","34624805627","3352825","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Cyber Weekend Promo","Buy 1 Year  Get 1 Year Free!","ESET.com/Cyber-Weekend-Promo"
"23650999","34838867387","3352825","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Holiday Discount","Save 15% With Limited Time Offer!","ESET.com/Holiday-Promo"
"22443310","33334239947","3352826","http://go.eset.com/us/search-brand-products/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}5WWGBYDN&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET Antivirus","ESET Antivirus Software - Save 25%","ESET.com"
"22443311","33334349867","3352826","http://go.eset.com/us/search-brand/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}Z6tBizZm&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET Antivirus Software","Get Proactive Virus Protection For","ESET.com"
"22443312","33334423907","3352826","http://www.eset.com/us/search-brand/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}hWZbYdud&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET Antivirus","ESET Antivirus Software - Save 25%","ESET.com"
"22648784","34138700267","3352826","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Antivirus","ESET Antivirus Software - Save 25%","ESET.com"
"22648785","34138700387","3352826","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Antivirus Software","Get Proactive Virus Protection For","ESET.com"
"22648786","34138700507","3352826","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Antivirus","ESET Antivirus Software - Save 25%","ESET.com"
"22692265","34204910747","3352826","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET - Official Website","Version 7 - Save 25% on 2 Years!","ESET.com"
"22692266","34204910867","3352826","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Antivirus Software","PC  Mac & Android Internet Security","ESET.com"
"22692267","34204910987","3352826","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET - Official Website","ESET Antivirus Software - Save 25%","ESET.com"
"22692268","34204911107","3352826","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Internet Security","PCMag's #1 Consumer Recommended","ESET.com"
"22692269","34204911227","3352826","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Antivirus Software","New Security Features for 2014","ESET.com"
"22692270","34204911347","3352826","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Antivirus","Trusted by Over 100 Million Users","ESET.com"
"22719310","34247850827","3352826","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-eset","ESET Internet Security","PCMag's #1 Consumer Recommended","ESET.com"
"22719311","34247850947","3352826","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-eset","ESET Antivirus Software","New Security Features for 2014","ESET.com"
"22719312","34247851067","3352826","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-eset","ESET Antivirus","Trusted by Over 100 Million Users","ESET.com"
"23270906","34624802867","3352826","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Cyber Weekend Promo","Buy 1 Year  Get 1 Year Free!","ESET.com/Cyber-Weekend-Promo"
"23651000","34838864627","3352826","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Holiday Discount","Save 15% With Limited Time Offer!","ESET.com/Holiday-Promo"
"22443315","33334210667","3352828","http://www.eset.com/us/search-brand?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}bnnPgBDx&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET Antivirus","ESET Antivirus Software - Save 25%","ESET.com"
"22443316","33334257227","3352828","http://go.eset.com/us/search-brand-products/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}LphOt1RT&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET Antivirus Software","Award Winning Antivirus Software","ESET.com"
"22443317","33334358387","3352828","http://www.eset.com/us/search-brand-products/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}5pBCwUYm&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET Antivirus 6","Version 6 - Now With Anti-Phishing ","ESET.com"
"22648796","34138705307","3352828","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Antivirus","ESET Antivirus Software - Save 25%","ESET.com"
"22648797","34138705427","3352828","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Antivirus Software","Award Winning Antivirus Software","ESET.com"
"22648798","34138705547","3352828","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Antivirus 6","Version 6 - Now With Anti-Phishing ","ESET.com"
"22692283","34204922507","3352828","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET - Official Website","Version 7 - Save 25% on 2 Years!","ESET.com"
"22692284","34204922627","3352828","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Antivirus Software","PC  Mac & Android Internet Security","ESET.com"
"22692285","34204922747","3352828","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET - Official Website","ESET Antivirus Software - Save 25%","ESET.com"
"22692286","34204922867","3352828","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Internet Security","PCMag's #1 Consumer Recommended","ESET.com"
"22692287","34204922987","3352828","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Antivirus Software","New Security Features for 2014","ESET.com"
"22692288","34204923107","3352828","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-nod32","ESET Antivirus","Trusted by Over 100 Million Users","ESET.com"
"22719316","34247856587","3352828","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-eset","ESET Internet Security","PCMag's #1 Consumer Recommended","ESET.com"
"22719317","34247856707","3352828","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-eset","ESET Antivirus Software","New Security Features for 2014","ESET.com"
"22719318","34247856827","3352828","http://www.eset.com/us/search-brand-eav/?CMP=knc-gbr-eset","ESET Antivirus","Trusted by Over 100 Million Users","ESET.com"
"23270910","34624804907","3352828","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Cyber Weekend Promo","Buy 1 Year  Get 1 Year Free!","ESET.com/Cyber-Weekend-Promo"
"23651004","34838866667","3352828","http://www.eset.com/us/search-brand/?CMP=knc-gbr-eset","ESET Holiday Discount","Save 15% With Limited Time Offer!","ESET.com/Holiday-Promo"
"22443318","33334450307","3352829","http://www.eset.com/us/search-brand/?CMP=KNC-g-ag&mkwid={ifsearch:s}{ifcontent:c}MTteD0Zn&pcrid={creative}&pmt={matchtype}&pkw={keyword}","ESET Antivirus 6","Version 6 - Now With Anti-Phishing ","ESET.com"
